130287
32181	0	0.1615491114231949
10184	0	0.23921951646463
34103	0	0.025829795868028343
42971	0	0.01075561850276698
19602	0	0.015394438985188398
7914	0	0.35496723783304224
53659	0	0.07317281794419889
48851	0	0.4910843939098573
48098	0	0.016766988784875696
8128	0	0.04607391081211186
42411	0	0.03147117446500396
44734	0	0.3359325580747701
43151	0	0.1716781311043655
45943	0	0.20080602489685984
56173	0	0.006263999013355506
44567	0	0.007242686696610797
31660	0	0.0988136395644442
37522	0	0.004004264850392071
51889	0	0.010417454059365762
46691	0	0.026736872257386905
19647	0	0.5913581081887515
23250	0	0.08709524699928786
5294	0	0.012004837740743245
48863	0	0.028296407102248993
50260	0	0.08317850706365847
27632	0	0.09432798768285745
39360	0	0.15994382491834322
37097	0	0.019064517797395736
35991	0	0.16337519941756148
36086	0	0.0021523172221183415
28634	0	0.03672863695858878
36894	0	0.09353031743695223
29185	0	0.03739303062974176
36077	0	0.08189547138134208
38592	0	0.05148255270392311
38117	0	0.040199795509971874
54179	0	0.09150331997915316
55191	0	0.11695516735161543
9602	0	0.15033000871270744
35177	0	0.09508786307920607
49108	0	0.3743460496425403
46541	0	0.019695095024208596
37165	0	0.44076353552914777
54662	0	0.5126632638040715
8733	0	0.013520610128224
14207	0	0.5356564567527461
9090	0	0.02085281094220571
48296	0	0.018189268649769053
51881	0	0.8209220351929726
45175	0	0.0294680474385038
33520	0	0.153476927238947
55417	0	0.19763125753410488
57120	0	0.06335212466730586
51804	0	0.40152651408156526
24428	0	0.3879740767116094
45541	0	0.0403370504899406
50198	0	0.3548140692322076
2250	0	0.011229048723528687
34825	0	0.08948030092657057
40571	0	0.11958887160492845
34394	0	0.1220833316756645
40541	0	0.014972728032240996
47176	0	0.004006254053000314
47751	0	0.019633429743353078
41225	0	0.041832930851338934
25994	0	0.07723476967022999
12536	0	0.026522038375696718
56025	0	0.0562188441141484
1534	0	0.18772105013984094
41931	0	0.046929267933656114
18	0	0.004012221660825042
33744	0	0.19193617046670672
41055	0	0.025984953671471255
28830	0	0.23217177162362695
35895	0	0.08380709508786308
21487	0	0.044106589432560066
37824	0	0.0012352948197185676
21856	0	0.36203686390273593
50462	0	0.018048035264583838
39455	0	0.013333625083049208
52382	0	0.04989516902254562
1853	0	0.048363483014198926
50237	0	0.008885768051019068
35791	0	0.9656683521843434
3920	0	0.5659281420449799
31600	0	0.021974721213254455
38665	0	0.036553587129063446
17649	0	0.455877496946574
40756	0	0.06121969947126995
41274	0	0.07230154720178869
37574	0	0.20013566361788213
30633	0	0.2969183273193108
7531	0	0.09559113133909142
56975	0	0.006757321260199636
2728	0	0.39722983644776155
44983	0	0.053286759469599015
45588	0	0.09863063292448589
51670	0	0.09826660884717751
35280	0	0.01668145307272127
12486	0	0.47862601797443477
39404	0	0.03493636540856233
52744	0	0.04858826290893033
37122	0	0.49212673607657637
47404	0	0.01339926876912121
29053	0	0.1980310872583616
52316	0	0.5330824285776804
54297	0	0.09143369788786467
47210	0	0.02637682658529502
51856	0	0.3419717771933943
34789	0	0.011768122630362393
23620	0	0.00458511201199887
35196	0	0.023253778490354357
48572	0	0.06291450009349252
32168	0	0.07572098648535748
51316	0	0.012195801191134522
21475	0	0.6956659253571613
27579	0	5.96760782472738e-06
30434	0	0.02185536905675991
47497	0	0.00011935215649454759
33031	0	0.2663641752567066
43391	0	0.01884968391570555
1073	0	0.020632009452690794
43261	0	0.3679149576100924
57586	0	0.9905393523951989
47328	0	0.06581276829370179
56657	0	0.04373063013960224
17839	0	0.06792729066626352
12178	0	0.19223852926315957
9054	0	0.015535672370373612
51926	0	0.15605692302183746
56130	0	0.2289413065878412
45312	0	0.07288637276861197
39820	0	0.7028151195311847
29918	0	0.0464598161181109
53845	0	0.042692266378099676
31220	0	0.07999180448525404
40195	0	0.10139164614472643
16468	0	0.04014210863433284
18272	0	0.049137282828805244
17468	0	0.008607279685865124
31611	0	0.6638705108670139
56261	0	0.025829795868028343
38325	0	0.1315559144961151
46249	0	0.00941290674220332
22411	0	0.01888747876526216
56523	0	0.011883496381640456
37998	0	0.056447602414096285
41541	0	0.04188067171393675
44452	0	0.3275679611071106
55849	0	0.04347203380053072
55753	0	0.07625409278436646
48595	0	0.03223701746917731
30079	0	0.02200455925237809
13408	0	0.07600942086355264
3200	0	0.007332200813981707
50004	0	0.482270237152735
38530	0	0.11591282518489639
45130	0	0.08718078271144229
20952	0	0.19449627422351476
37456	0	0.006011370282108714
51239	0	0.03687384874899048
8062	0	0.1497988916163067
42824	0	0.2649597982152874
38898	0	0.2924247186272911
4919	0	0.6862748998436486
36016	0	0.020421153976217094
19420	0	0.04116455877496947
5338	0	0.031624343065838625
41586	0	0.006944306305374428
53204	0	0.015961361728537498
39108	0	0.05743026850256806
50584	0	0.16461049423728005
32947	0	0.013828936532501581
33909	0	0.7968308024045481
27428	0	0.16636696014035812
57371	0	0.055421173868243176
51562	0	0.05036064243287436
25157	0	0.2605039843728243
43657	0	0.01790282347418214
37417	0	0.03222110384831137
38512	0	0.11221489753617366
10222	0	0.07893951630549378
19954	0	0.11994891727702034
34799	0	0.20241727900953624
34355	0	0.0361298869735078
46574	0	0.12030100613867925
45218	0	0.1797324124651392
52567	0	0.000618642011163405
29502	0	0.1548912502934074
15807	0	0.28276316155905745
45144	0	0.05159593725259293
56734	0	0.10859454878917238
56390	0	0.010685996411478495
31781	0	0.05828761482672056
48113	0	0.01676301037965921
56532	0	0.34342190589480304
24243	0	0.19884467112513277
47463	0	0.04271812601200683
42969	0	0.004012221660825042
38349	0	0.05258059254367294
43526	0	0.5448386159923932
55846	0	0.03230266115524931
32507	0	0.010922711521859347
52073	0	0.49156975934626845
47061	0	1.0
54020	0	0.001491901956181845
27053	0	0.5229852361382417
50866	0	0.004219098732082258
1337	0	0.008653031345854701
33857	0	0.018527433093170273
45383	0	0.5244015483953103
57137	0	0.08968717799782779
29364	0	0.0141671009759028
56521	0	0.03156267778498311
48537	0	0.013994040348985706
55400	0	0.03911965849369622
25441	0	0.02776926841106474
38700	0	0.016581992942309148
40055	0	0.046742282888481326
36255	0	0.3139856856980311
30914	0	0.018431951367974635
5353	0	0.06436065038968479
54435	0	0.055687727017747664
38394	0	0.10189292520200352
42558	0	0.031331930282426985
42164	0	0.12291680756851808
37508	0	0.04983947134951483
40953	0	0.04774086259781904
56864	0	0.11748429524540793
23553	0	0.022629168871366224
17648	0	0.015720668212940162
49828	0	0.027918458606682926
21113	0	0.1079401011310606
40529	0	0.7422371368213339
53536	0	0.08242857768035106
47014	0	0.18881113316915782
10573	0	0.010622341928014737
35090	0	0.11275794984822383
29816	0	0.030731191094737764
32561	0	0.48911508332769726
41257	0	0.29659408729416725
43456	0	0.43220200750327226
29551	0	0.19203563059711884
47214	0	0.12374630505615519
56919	0	0.06810830810361358
42917	0	0.6308855532171374
39734	0	0.39154270619079634
10764	0	0.01591362086593968
1832	0	0.146085050346718
37408	0	0.04807504863600377
15638	0	0.1412254283747817
54613	0	0.011193243076580322
47083	0	0.017479123318626496
27208	0	0.004000286445175587
40063	0	0.010314015523737155
39487	0	0.018837748700056094
34331	0	0.13454767521891176
56002	0	0.7217503391590447
46312	0	0.31036334774842156
57018	0	0.048681755431517724
21739	0	0.08102618984154011
45839	0	0.023914193756290853
36507	0	0.506596195848932
55027	0	0.012263434079814766
51916	0	0.08155730693794086
23606	0	0.09696964874660344
32684	0	0.8580345882549522
9179	0	0.054492216250193945
37712	0	0.31699534924430195
49547	0	0.015527715559940642
21273	0	0.025171369804700087
47929	0	0.4399678544858508
45471	0	0.24794614830698966
29969	0	0.04779457106824159
23271	0	0.08366586170267787
31776	0	0.004008243255608557
44966	0	0.010184717354201395
43240	0	0.07381135198144471
25711	0	0.12392334408828877
51015	0	0.023593932136363818
41652	0	0.018791997040066517
24675	0	0.9997732309026603
33891	0	0.08139419232406497
44647	0	0.011589094395620572
26458	0	0.02156693467856475
34196	0	0.007879231531248384
49975	0	0.016534252079711327
5207	0	0.04918104528618658
42323	0	0.008265136837247422
7188	0	0.20514447578543665
32656	0	0.0017146926483050005
45494	0	0.03865816348858397
43890	0	0.32535397860413673
56984	0	0.013017341868338658
52526	0	0.07972127293053306
40669	0	0.061048628046961095
45124	0	0.12520041216278044
46296	0	1.98920260824246e-06
25423	0	0.13571732635255832
13066	0	0.13569743432647588
41874	0	0.0009289576180492288
49261	0	0.018420016152325178
38821	0	0.5117820470486201
58042	0	0.12313561985542476
20487	0	0.9315455706425523
39307	0	0.008086108602505599
52130	0	0.012667242209287985
52749	0	0.00608894918383017
51780	0	0.0014362042831510562
41538	0	0.8212462752181161
26173	0	0.012052578603341064
24977	0	0.01242058108586592
53009	0	0.22233715392847622
47908	0	0.03972636528921017
33290	0	0.14304157035610704
32474	0	0.12459569456987472
44214	0	0.18959487899680533
57070	0	0.04206765675911154
45716	0	0.03192670186229148
48189	0	0.04304435523975859
42444	0	0.03860445501816142
57047	0	0.019897993690249326
46358	0	0.07120947496986359
48628	0	0.07558969911321348
29486	0	0.7942527958242659
2324	0	0.025153466981225905
1858	0	0.29818147097554476
38115	0	0.35805050187581805
13210	0	0.19423966708705148
39881	0	0.06668801744132848
42958	0	0.04114665595149528
12155	0	0.011608986421702995
46474	0	0.28047756776218685
29877	0	0.19552270276936787
33167	0	0.08508018475713826
49738	0	0.1317289751230322
48109	0	0.034910505774655175
45530	0	0.012806486391864958
23664	0	0.02644843787919175
9399	0	1.98920260824246e-06
26768	0	0.07505261440898801
57711	0	0.16410921518000293
7092	0	0.9494026424567448
36795	0	0.0015416320213879064
57229	0	0.03236233723349658
45000	0	0.09272071197539754
19118	0	0.46238815708335157
30595	0	0.1193521564945476
32069	0	0.043748532963076424
33297	0	0.02949987468023568
45747	0	0.012794551176215502
36629	0	0.1352299717135389
51732	0	0.06987869842494937
3841	0	0.381481319398306
42856	0	0.2129182795784482
41006	0	0.004314580457277895
41101	0	0.3195375501776358
36551	0	0.004004264850392071
55301	0	0.07897532195244214
13500	0	0.16373524508965337
49562	0	0.024568641414402622
50320	0	0.08812366474774921
5632	0	0.039797976583106895
31927	0	0.28332610589719004
24059	0	0.010839165012313164
40100	0	0.5960844535859355
52061	0	0.03399945098008012
31367	0	0.041421165911432745
56070	0	0.022404388976634826
56166	0	0.7521155169738658
22881	0	0.02859478749348536
52380	0	0.016955963032658727
48566	0	0.016418878328433265
32349	0	0.1637451911026946
52178	0	0.09728991036653047
27645	0	0.10475140935004794
49683	0	0.005886050517789439
48752	0	0.01978659834418775
42714	0	0.043565526323118116
47302	0	0.0371463695063197
49007	0	0.007797674224310443
34324	0	0.017204613358689037
51548	0	0.027651905457178435
11233	0	0.02215573865060452
28854	0	0.00757687273479553
33893	0	0.005651324610016829
50188	0	0.00977693081951169
51996	0	0.031777511666673294
50608	0	0.08369371053919326
50005	0	0.10127428319084011
38520	0	0.169836129489133
42378	0	0.3484287288597493
56324	0	0.09176390552083293
10067	0	0.23298734469300636
51503	0	0.02104178518998874
48575	0	0.010107138452479939
55772	0	0.002928106239332901
35342	0	0.5023691403064168
43852	0	0.00934726305613132
36268	0	0.017347835946482492
44746	0	0.08927342385531335
23500	0	0.02547372860115294
27960	0	0.14206686107806824
18864	0	0.09528280493481384
38219	0	0.00048337623380291777
30287	0	0.3303190283143099
54483	0	0.022340734493171067
42374	0	0.0053171385718320955
24899	0	0.060304666271478416
27801	0	0.09763603162036466
54086	0	0.9373540422586202
26081	0	0.09304893040575755
6150	0	0.044130459863858974
26561	0	0.02635494535660435
38125	0	0.08795657172865685
21815	0	0.08541437079532299
31741	0	0.04165987022442184
35126	0	0.06869313367043686
52888	0	0.12264826521640536
57278	0	0.07423505213700037
45890	0	0.0388192888998516
